color,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,6.785078075512723,0.36,0.32084634591878713,3.2040099877769297,0.019149219244872773,44.3585883063995,4.672599978601403,0.9897425390377563,3.3297995006111534,0.45576827040606444,12.585078075512723,9
0,9.052965445068558,0.2716932439775319,0.44698978848438775,10.430675602246811,0.03473660649238393,27.924744712109693,4.822426529194886,0.9968617184085016,3.2039509026142414,0.46282207329588654,10.437627643945154,9
0,8.025917004071664,0.25104559418949995,0.3931367825684998,5.166403667656652,0.03247274589193333,27.368186472983332,4.901394689547718,0.9929248027507425,3.2505450821613335,0.47263627054033336,11.726808406735003,9
0,7.27009820946792,0.2711764297276992,0.3548039283787168,2.5715678783411517,0.02762255344616592,34.79410743192479,4.903821340328926,0.9903551473142019,3.28,0.4488235702723008,12.551960716212832,9
0,8.294812546819145,0.302939486721035,0.4097406273409573,8.257636499837513,0.028778096952693392,38.61383461011127,4.813565746466706,0.9943648410623172,3.229279543752031,0.42340057030996114,11.241786882870894,9
0,6.761995613914757,0.36,0.3169992689857928,3.003961987261224,0.019380043860852434,41.81951753062323,4.647841697036975,0.9897309978069574,3.339801900636939,0.47500365507103615,12.561995613914757,9
0,7.0100773024244285,0.3335814474181372,0.34440309209697717,3.715659869332516,0.02086200986303513,50.39536185453431,4.823527036081197,0.9899651159536367,3.28,0.38641855258186275,12.655969079030228,9
0,6.953490319413479,0.34716232334076497,0.3421396127765392,3.964642594580692,0.019390748304750457,53.79058083519125,4.805164757465247,0.9898802354791202,3.28,0.372837676659235,12.678603872234607,9
0,8.574261385504462,0.29150748877481747,0.4237130692752231,9.070578576012979,0.03093747434253448,34.93019082744119,4.818708874029418,0.9952794008980146,3.2191177677998377,0.4361027902502028,10.949635824245336,9
0,7.953166446690275,0.31128600791915007,0.37660265258817766,6.471399208084993,0.028577732101465546,26.16506631470444,4.67385071000442,0.9936283093532694,3.296334018478017,0.5288100131985835,11.31746684264778,9
0,9.007480009647486,0.2733307196526905,0.44407872061743914,10.26692803473095,0.034481888054025925,27.85196801543598,4.8167000641180024,0.9967279912283636,3.2077716791896114,0.46555119942115086,10.47401599228201,9
0,7.65211876528511,0.32923150505651827,0.3776059382642555,6.387981862647591,0.023811826822657665,47.0857071848781,4.801635914292636,0.9922614795954785,3.252650226716905,0.39418721660386863,11.913694018111022,9
0,8.18155473283487,0.30306402961794465,0.3912195029014317,7.293597038205533,0.02985670650387528,26.530487572535794,4.706573165409741,0.9942997709145345,3.277149402441871,0.5151067160299078,11.134756213732103,9
0,8.984447779367029,0.26796084316530056,0.44388252949590157,10.01544170738615,0.034728112422040075,27.932028105510017,4.836437279145274,0.9965615812805396,3.2054377515591987,0.46135943788979966,10.542740978428963,9
0,7.125521401579495,0.35077412448083883,0.35127607007897477,4.856062259140347,0.019742665375841545,54.0272178882703,4.791753885599615,0.9905380700415329,3.2717992217607454,0.37025097279906793,12.464227625621437,9
0,6.931385756381775,0.35246741846837415,0.341255430255271,4.061902671920192,0.01881602966592613,55.11685461709354,4.797899314425229,0.9898470786345727,3.28,0.3675325815316258,12.68744569744729,9
0,8.413348589061789,0.2980902849929268,0.4156674294530895,8.602468622725205,0.02969405727911383,37.051314053276414,4.815750579167848,0.9947527772005659,3.224969142215935,0.4287885722300814,11.11786283870813,9
0,6.620351117731551,0.36,0.2933918529552586,1.776376353673447,0.020796488822684485,26.238622950470674,4.480813264725213,0.9896601755588658,3.4011811823163276,0.593040735223707,12.420351117731553,9
0,7.352408917367041,0.3329132789747865,0.33815417071149056,4.308672102521346,0.025213489937255428,25.203854267787264,4.582286122872746,0.9918620822170591,3.3467976509411685,0.5648554649579776,11.798072866106368,9
0,8.603892550696978,0.26124516265935843,0.42373548797807536,8.09027996234942,0.03383268835458113,27.70817208864528,4.862733858881179,0.9951177099717621,3.2233462329083777,0.46583655822709436,11.01283861384491,9
0,7.514496022496912,0.24202051804406313,0.36606155413218944,2.5792151726314367,0.031269402405875085,27.06735060146877,4.934400124493005,0.9909844113794736,3.274611951882498,0.47865298797062455,12.35856373691558,9
0,7.191085230088137,0.2901395447788472,0.3516434092035255,2.919224987612199,0.025568215982291552,39.5348861947118,4.880096821669947,0.9902366278451322,3.28,0.4298604552211528,12.583565907964745,9
0,7.227058471523522,0.2815059668343548,0.35308233886094087,2.7609427252965046,0.02650352025961156,37.3764917085887,4.89096802584511,0.9902905877072853,3.28,0.43849403316564517,12.56917661139059,9
0,7.733985860911551,0.3258823965990729,0.38169929304557754,6.626140686288147,0.02444443619795289,46.006550015256835,4.803163483781825,0.9925294082720741,3.249673241421398,0.3979084482232523,11.828105690865197,9
0,8.999367525612472,0.2741167830431262,0.4449683762806236,10.307250983599918,0.03422238542518728,29.326518980562874,4.826482380038307,0.9966706573565499,3.203659362705001,0.4554257966187487,10.50520667776878,9
0,8.817380973535228,0.2815616874462862,0.4358690486767614,9.777835559375209,0.0328161257045904,31.72543262158109,4.823161961912942,0.9960750650042971,3.21027705550781,0.44715368061523764,10.695465345849534,9
0,7.386744484588699,0.24318132369871237,0.3594697793835479,2.0583242678097267,0.030655356599306162,27.795330924678094,4.937847942549233,0.9905301167268831,3.28,0.4768186763012876,12.50530220616452,9
0,7.452907646014324,0.24093366434142924,0.36280099302428775,2.2676504445430528,0.031124488578857235,27.03112214471431,4.938302335217563,0.9907507378334073,3.277510228422855,0.47937755710571384,12.434643496099952,9
0,8.549234029834434,0.2925313351431368,0.42246170149172174,8.997771723154717,0.030744081139629724,35.26009687945518,4.818249333945526,0.9951974931885491,3.220027853460566,0.4349651831742925,10.975800786991273,9
0,6.9650431200653165,0.34438965118432413,0.34260172480261264,3.91381027171261,0.019691121121698213,53.09741279608104,4.808941091939958,0.989897564680098,3.28,0.37561034881567584,12.673982751973872,9
0,7.0208684020354895,0.3309915835114827,0.34483473608141957,3.6681790310438496,0.021142578452922705,49.747895877870675,4.826990751193343,0.9899813026030533,3.28,0.38900841648851725,12.651652639185803,9
0,7.3877065417706,0.24295042997505617,0.35950826167082395,2.0540912162093634,0.03068037008603558,27.737607493764045,4.938123822954548,0.990531559812656,3.28,0.4770495700249438,12.50491738329176,9
0,7.388938224235502,0.24265482618347967,0.35955752896942006,2.048671813363794,0.030712393830123034,27.663706545869918,4.938476910296389,0.9905334073363533,3.28,0.4773451738165203,12.5044247103058,9
0,7.23819489042523,0.27883322629794494,0.3535277956170092,2.7119424821289906,0.026793067151055963,36.70830657448624,4.8943096630372445,0.9903072923356379,3.28,0.44116677370205504,12.564722043829908,9
0,7.155678404797667,0.2986371828485599,0.3502271361919067,3.075015018890265,0.024647638524739345,41.65929571213997,4.869280127350864,0.9901835176071966,3.28,0.4213628171514401,12.597728638080932,9
0,7.285203708903897,0.2675511098630648,0.35540814835615586,2.505103680822855,0.02801529643150131,33.887777465766206,4.908293538550421,0.9903778055633559,3.28,0.4524488901369352,12.54591851643844,9
0,7.241647688303253,0.27800455480721936,0.3536659075321301,2.6967501714656885,0.026882839895884567,36.50113870180485,4.895343459311585,0.9903124715324549,3.28,0.4419954451927806,12.563340924678698,9
0,8.158034600840471,0.2533770811913025,0.40013124357390734,5.834763274840036,0.032783610825506994,27.44590270637675,4.8926881905140815,0.99342607245613,3.2443277834898603,0.47108194587246505,11.563604316608828,9
0,6.6820879998845,0.36,0.3036813333140833,2.3114293323323314,0.020179120001155,33.029679987294976,4.557064507367523,0.9896910439999422,3.3744285333833837,0.5415933334295835,12.4820879998845,9
0,6.906326099653036,0.359741205014194,0.3403163049826518,4.218403198990649,0.01804888349731891,56.916610504573626,4.787611548098531,0.9898207035988645,3.279769960012617,0.36028754998422885,12.693386350362735,9
0,7.665453255589932,0.32164368279876243,0.3581890083577557,5.435631720123757,0.026966538231303624,25.70472520894389,4.6310432799478125,0.9927824325714344,3.320501926530446,0.5460728046646041,11.547637395528055,9
0,7.174306487835163,0.29416644291956107,0.3509722595134065,2.993051453525286,0.025131968683714218,40.541610729890266,4.874985541337311,0.9902114597317527,3.28,0.4258335570804389,12.590277404865935,9
0,8.821839503974163,0.2650912853642499,0.43527385609274977,9.192835137751645,0.03434550471523332,27.83637617880833,4.847758318687105,0.9959446263533137,3.2130899056953335,0.4632724764238334,10.743610024502505,9
0,8.587023871874823,0.28846714061250633,0.4171695277999887,8.753285938749364,0.03212733368249902,27.17923819499972,4.76215318587521,0.995491850183312,3.243089994762515,0.4907785676875106,10.810380902500142,9
0,7.246841112890745,0.27675813290622137,0.35387364451562975,2.673899103280725,0.027017868935159353,36.18953322655534,4.89689640371669,0.9903202616693362,3.28,0.4432418670937786,12.561263554843702,9
0,8.724691658259108,0.2633769116163372,0.43013073484901154,8.70138133001666,0.034116921548844964,27.77923038721124,4.854461245686284,0.9955760359975125,3.2176615690231007,0.4644153922557752,10.863616186856397,9
0,8.959952222453067,0.26752856863152474,0.4425857058945742,9.891523007703752,0.034670475817536635,27.917618954384157,4.838150918659159,0.9964686422557778,3.2065904836492676,0.46164762091231687,10.57300019579327,9
0,7.943151186472988,0.2495850209377586,0.3887550628132758,4.747706002157467,0.03227800279170115,27.319500697925285,4.906810558014807,0.9926107795016181,3.254439944165977,0.47360998604149424,11.829048534356897,9
0,8.51266906427793,0.25963533642843406,0.4189060092853022,7.628796442817762,0.033618044857124545,27.654511214281136,4.8689360199962906,0.9947715973321133,3.227639102857509,0.4669097757143773,11.125526450009616,9
0,7.036629763499105,0.3272088567602149,0.3454651905399642,3.5988290406039396,0.02155237385097672,48.80221419005372,4.832028353883291,0.9900049446452487,3.28,0.3927911432397851,12.645348094600358,9
0,7.4835319441743025,0.2414740931324877,0.3644222793974631,2.422573364646471,0.03119654575099836,27.04913643774959,4.936363897344634,0.9908669300234849,3.2760690849800325,0.4790172712450082,12.396813480725863,9
0,7.324471054109551,0.25812694701370803,0.35697884216438197,2.3323273619179803,0.029036247406848296,31.531736753427005,4.919826477145206,0.9904367065811643,3.28,0.46187305298629194,12.53021157835618,9
0,7.851136562293724,0.32108986790616584,0.3875568281146862,6.966942726672652,0.025349691617724233,44.46229076976454,4.8053453641990425,0.9929128105675067,3.245413215916592,0.4032334801042602,11.705629957602016,9
0,7.4958529357150825,0.24169152239497202,0.3650745671849161,2.484903086558649,0.031225536319329603,27.0563840798324,4.935582949617275,0.990913677314919,3.275489273613408,0.478872318403352,12.381593432351957,9
0,8.113536438774409,0.25259181950778364,0.397775458523351,5.6096549255646515,0.03267890926770449,27.41972731692612,4.895629076355792,0.9932572411941735,3.24642181464591,0.47160545366147755,11.618572634455143,9
0,8.196314869160213,0.3025326647102323,0.3921641516262537,7.34673352897677,0.029939363267297202,26.55410379065634,4.708651544766159,0.994343165715331,3.275909550990542,0.5142211078503872,11.12294810467183,9
0,7.098797198981398,0.31228867224446466,0.3479518879592559,3.3252923244818526,0.023168727173516326,45.07216806111617,4.85165431794247,0.9900981957984721,3.28,0.4077113277555353,12.62048112040744,9
0,6.682264560704601,0.36,0.3037107601174335,2.312959526106542,0.02017735439295399,33.04910167750611,4.557274448937915,0.9896911322803523,3.374352023694673,0.5414461994128325,12.482264560704602,9
0,9.072762001531707,0.26951932943879486,0.44855798831638455,10.462207772454523,0.034935910591839314,27.98397764795983,4.830234573559401,0.9968966558293408,3.201281788163214,0.46032044704080344,10.433646939284362,9
0,8.404132189264427,0.2577199798105487,0.41315993943164614,7.07972754569063,0.03336266397473983,27.590665993684958,4.876265531812179,0.994359795659268,3.2327467205052036,0.4681866801263009,11.25960141326159,9
0,7.347049601839568,0.2527080955585039,0.3578819840735827,2.2329817519059043,0.029623289647828746,30.177023889625968,4.926398131402854,0.9904705744027594,3.28,0.4672919044414961,12.521180159264173,9
0,7.40590013296039,0.33930408546980223,0.3652950066480195,5.671709477702952,0.021909228300148464,50.3313164291585,4.797027573793635,0.9914556731624158,3.261603631528713,0.3829954605891086,12.171104406450501,9
0,8.737722003157359,0.2636068588792475,0.43082057663774254,8.767299545384283,0.03414758118389967,27.786895295974915,4.85356479342967,0.9956254746590382,3.2170483763220066,0.4642620940805017,10.847519878452676,9
0,7.4529279409036695,0.24093402248653534,0.362802067459606,2.2677531128067976,0.031124536331538045,27.03113408288451,4.938301051847661,0.9907508148346051,3.277509273369239,0.47937731834230973,12.434618425942526,9
0,7.666332984173053,0.3286500142838297,0.37831664920865266,6.429332317594335,0.023921663968609952,46.89833793590067,4.80190130683219,0.9923079988572936,3.2521333460300705,0.39483331746241146,11.898833698364536,9
0,7.21573682813812,0.2842231612468513,0.3526294731255248,2.8107579561922744,0.026209157531591105,38.05579031171283,4.887559323984798,0.9902736052422072,3.28,0.43577683875314865,12.573705268744751,9
0,6.859307474951891,0.36,0.33321791249198185,3.8473314495830566,0.01840692525048109,52.52382224470802,4.748301926770856,0.989779653737476,3.297633427520847,0.3939104375400907,12.659307474951891,9
0,7.783024766728893,0.3174111083977599,0.3657135850706491,5.858889160224015,0.0276249386936818,25.89283962676623,4.648758140776277,0.9931280928141829,3.310625919594773,0.5390185139962664,11.453580186616886,9
0,9.045928827455027,0.26904580283744167,0.447137408512325,10.326463480066607,0.03487277371165889,27.96819342791472,4.832123260496007,0.99679484761005,3.2025445257668226,0.46063613144170557,10.466793801379085,9
0,6.992762757851561,0.33773693811562544,0.34371051031406247,3.7918438654531337,0.020411831704140574,51.434234528906366,4.817944241949592,0.9899391441367773,3.28,0.38226306188437453,12.662894896859376,9
0,6.860586950386684,0.36,0.33343115839778054,3.858420236684588,0.018394130496133167,52.66456454253516,4.7495578281725335,0.9897802934751934,3.2970789881657705,0.3928442080110973,12.660586950386683,9
0,6.832979055837523,0.36,0.3288298426395871,3.619151817258529,0.018670209441624775,49.627696142127476,4.722102130635197,0.9897664895279188,3.3090424091370734,0.41585078680206455,12.632979055837522,9
0,6.831276553393216,0.36,0.3285460922322026,3.6043967960745356,0.018687234466067845,49.440420873253714,4.720384081721372,0.9897656382766966,3.309780160196273,0.417269538838987,12.631276553393215,9
0,7.663868512201291,0.24465650315649337,0.3739695094694801,3.3348642381947657,0.03162086708753245,27.15521677188311,4.924872217086843,0.9915511481786461,3.267582658249351,0.47689566456233773,12.174044779045465,9
0,7.019488004528501,0.33132287891315987,0.34477952018114005,3.674252780074598,0.021106688117741013,49.830719728289964,4.826548341356606,0.9899792320067927,3.28,0.3886771210868401,12.652204798188599,9
